node_id	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24
532	-0.5815037634544689	0.0821409740092822	-0.4474003055283994	-0.8318748703676768	1.9009759187490836	0.7499108774526952	0.06412970837949027	-0.04131702996663792	-0.165175234934	0.025278032830584947	-0.007648989960650216	0.10730373164401728	0.1815642914104282	-0.18358340435633713	-0.16675073946234176	-0.016702089836550166	-0.17081342114583062	0.29830643423725073	-0.2000204402412991	0.15397718314182457	-0.06605635033740723	-0.0561278490047285	-0.31342722758467906	0.18676733480536592	-0.2640282256043696
533	-0.9175296781062711	0.13806260905378606	-0.44027591323415455	-0.6559931140876102	1.8358478484949483	1.1759574926111394	0.0577426018496744	0.15842405873115759	-0.1168568345105096	-0.11958276050957811	-0.14328247480967327	-0.05950818504251712	0.3242742829481921	0.14910319505788905	-0.30849442305199115	0.13937290856436046	-0.7484629384882198	0.03370057884793035	0.1434355554631948	-0.2259119078164149	-0.3138890967886135	0.08911246339363871	-0.059072869739300815	0.14301810186087602	0.1615101537689149
534	-0.5732060777784261	0.3956000511446325	-0.7440462532446479	-1.1683869162496263	1.5091688165075703	1.0046633568600356	0.059842848520647744	0.32022371624223855	-0.37874235508680565	-0.0470705928822681	0.020692389809875363	0.11414092843143374	-0.09437579187943139	0.07415442026760947	0.004938807059740844	0.09889421441539434	0.007290235661341519	0.36338551051982315	-0.08232708672552227	-0.1026475432507158	-0.06482167471844143	-0.2026820404748816	-0.2869840514135345	0.0710463664881763	0.14763427581808872
535	-0.7042370896527278	0.13306248320706862	-0.25187397147511653	-0.7337777755735367	1.8796878912366173	0.8379440971882158	0.07380910662620795	0.18713122053388018	-0.06727038428670586	0.10778360288262567	-0.04259833990534287	-0.047534029024359124	-0.08751328827932826	-0.08821474567342386	-0.11221732010843058	-0.15597792458199494	0.1585523845740518	-0.13754239221390555	0.00475807337145251	0.18830882656838063	0.03572574867688797	-0.09198721188987016	0.3342273105044815	-0.22821799821036226	-0.05345404417279198
536	-0.5757628669570107	-0.07565381399467715	-0.0041565193433326765	-0.283452662327766	0.6917343521799523	-0.005970774787142544	0.03257853560962446	0.1811966334914451	-0.1132510692052063	0.01627384641039258	0.0207215670239239	0.02253447976694381	-0.005201306538732388	-0.09230899423778599	0.08370880494960264	-0.11324965971426235	-0.057528674355123516	-0.20771693962255236	0.03834371233534515	0.08042128436424399	-0.07139833712419476	-0.1643344213702052	0.032579782549251084	-0.12782898235720735	0.1111770971859026
537	-0.4711418600052004	0.3436625368114313	-0.5066574145857947	-0.7670878160735942	1.553395497357702	0.7037737301289311	0.05455608645097358	0.2615672575010556	-0.3147166889906827	-0.0009843816206280371	0.032530216278772194	0.03610239901374416	-0.06396560880510166	0.03241424868593439	0.044218491798595445	0.10349540551401253	0.02188312857653964	0.3771549884655137	-0.08734485426653756	-0.1059875185671895	-0.01841237484667805	0.008916772650828018	-0.3673827679028485	0.04072106034075403	0.07664542489139589
538	-0.5040655625507893	0.2799013926229135	-0.581257891889119	-0.7343788920002619	1.870768625990619	0.7025216655701949	0.002801621812201965	0.22771714922172134	-0.2703260655929923	-0.10699144085192161	-0.03583407272440887	0.14040762648838162	-0.06723789891585084	0.04496455076989746	0.008486293788779218	-0.049565087364144056	0.33257401767765815	0.20522780092803256	0.06414212638492638	0.10769852560195928	0.08773761688688177	-0.01025995885250133	0.31284690925207354	-0.1082347311874266	0.26644850870883224
539	-0.6313997521153997	0.2503308583033386	-0.6467786740058518	-0.5130856131781056	1.724252282145864	0.6636867676156829	0.006254337954444474	-0.06079664195483802	0.10200051548146004	-0.04266263212295058	0.07180642383764604	0.11080885002931096	-0.16808190462194894	-0.02787641381695364	0.2414936321818489	-0.04311610287190575	-0.09916652591608743	0.01315195513544287	-0.1397256929562897	0.08647605188950104	-0.02850107879320471	-0.05682687313607784	0.004727291247361465	0.13558521223746986	-0.2555161181456061
540	-0.5608254552795808	0.4073301450242941	-0.7709564212413847	-0.8614579695655322	1.8143051748263195	1.1281961753814211	-0.08317110221084428	0.29558700995078324	-0.2018162004190451	-0.17912105536106174	0.16244755656420884	-0.03893364892383572	0.34839856354060234	0.27884974441922616	0.22051148297536838	0.2841242233293542	0.018923883797447017	0.09696518877415984	0.09414780267037626	-0.3131147111842821	0.02319263006165146	0.12506492037495232	0.28370359869055595	-0.10356270509784211	0.2146285985031557
541	-0.5203361553433602	0.292743540254722	-0.6205253768866273	-0.7129714652663426	1.9926884369982338	0.6339444805159232	-0.014458775971864016	0.09928856949656666	-0.11388547088429174	-0.022614459032684102	-0.023525951260073386	0.03446124256846966	0.004289083862431925	0.10876828307686218	-0.05223376416103821	-0.054055416949871905	0.232985034959733	0.25576184806804586	-0.006433312959166338	0.1350237040183562	0.03445020829131222	-0.1032541996481478	0.3512741656182149	-0.001863122647050619	-0.00016133522207819728
542	-0.4934074898869746	0.12797244030515376	-0.3759137187907976	-0.6834816608688072	1.3639645952420327	0.47581438445038055	-0.029244935832578874	0.18279282227673083	-0.18250574529151567	-0.001801535626105067	-0.23036369004239649	0.017669239433758355	-0.11364493850471978	0.047116178185576035	-0.1797929325103918	0.0928167377266372	-0.017406161594746034	0.0036052601542767727	0.11474003147333076	-0.09158255478109535	0.27502576613301655	0.1621432114854579	-0.18865398377690296	0.04623228259452798	-0.1739225454886456
543	-0.5197474060844093	0.2625045501531978	-0.5649213971442428	-0.7964334513330822	2.001545071872146	0.6102415943189623	0.0501029207500092	0.34857867979129026	-0.30396801121108524	-0.038663383201266346	-0.01252315154515928	0.0687894197156493	0.060763530071774936	0.06812780768075598	0.0033323848853458586	-0.04012574124264671	0.17409510006048318	0.23445991713879885	-0.030440549763843607	-0.07469341087123887	-0.1347187767416863	0.01220045898691817	0.12886173029834358	0.06649279519838411	0.06250277004621234
544	-0.7942497381281702	0.16448943555462864	-0.4718759934461182	-1.0551833303090299	2.037166548791861	1.2516789524019563	0.07328086539704631	0.18680158750563652	-0.10495450864437904	0.09183042770643902	-0.02732445569828006	0.041457008765106065	-0.126120719905406	-0.06250616981293039	-0.06087939202094529	0.1052722289773582	-0.22597659173674253	-0.12203346231774992	0.1291601622063333	-0.08591869108228761	-0.10910158196424277	0.1411394547273362	-0.389419543728561	-0.0779545996418785	-0.05345375269016484
545	-0.6017845659769694	0.21036029023577135	-0.521195521805389	-1.0095917608882026	2.1554026681990863	0.7699479230652349	0.02299147888811619	0.18044041896048435	-0.1517927566241556	-0.018030543360473855	0.07850924203772808	0.10443226536481238	0.0038378928996582865	-0.10203138475479581	0.17644805929443208	-0.1102034653907471	-0.005358980196547985	0.04482108141108506	-0.19688676133199218	0.18984523680277168	0.06311489674800262	0.13374037718542633	-0.09947604612983803	0.30885392773043524	-0.2315737699481891
546	-0.5092246698965952	0.2485530717201586	-0.48482659136725353	-0.8345042087175863	1.979297582107907	0.5757705040546012	0.02495548851267662	0.36152779313724154	-0.39081748605298455	-0.11277093870006065	-0.06129714642389936	0.14744346903127062	0.029603611201249987	0.029278927099504883	0.017900014853458688	-0.07556653760066115	0.12002453956728826	0.21048384476995813	0.08279794221901418	0.020571367874268658	-0.13602375326110674	-0.04686532266447235	0.02925884796731851	-0.05578703213633945	0.13621841619358543
547	-0.4867023605533816	0.27742318497961826	-0.4918765941690891	-0.8708967383543829	1.599672582463022	0.4517670691356152	0.03162686968024614	0.157279986678353	-0.15973779931172272	0.03874352729370812	-0.06607109468276971	-0.05259170711425866	0.10784134730182612	0.016615623625824603	-0.18450584091450262	-0.003196387027023811	-0.011902288295666651	0.3526518683962008	-0.036563043926313155	0.02777724344081296	0.022906795455582784	-0.005110855887817179	-0.19073307050811192	0.008086733348158747	-0.08234534056187619
548	-0.5948813630697396	0.27248020786789245	-0.49094151928056834	-0.859551170845767	1.7031233683695777	1.1755180615500767	-0.08265642030419505	0.21323028833768884	-0.27024837494970716	-0.00815814905785946	0.23928766366210388	0.21819163998026486	0.13053814295786334	-0.19647724216075918	0.10452582136618456	0.22705367438743637	-0.11147852411047977	0.48719065283119767	-0.25873862287236893	-0.043363922811675434	-0.0608465515641703	-0.12269694812418049	-0.3041325173685218	0.4025015870865175	-0.10993021768518466
549	-0.7228739058545028	0.10148813168865	-0.41293225415136664	-0.8790745938206761	1.4146073182516232	0.7671369546203581	-0.023437026981699242	0.3075851302234722	-0.2842975870657869	-0.14285445123942403	-0.6039458668669313	0.08435947819018162	-0.08910101740881193	0.1034688025054616	0.3488614620172165	0.09270950153927206	0.05235200880492227	0.5037554023148727	-0.009296567470012729	-0.01929196062459637	-0.09427606250039484	0.13732140522114503	-0.4560700629356155	-0.055337466682369094	-0.09636348696793696
550	-0.4289116131428386	0.19752144361228208	-0.37629594202935857	-0.5919698252117158	1.175743186835568	0.12589387013554743	0.03860579141693221	0.2092166324508963	-0.19980115202250587	-0.006167053054369128	-0.020762254644386424	0.04849625768513312	-0.059979957870008725	0.0554211350183552	0.23733706053253123	-0.042370934924255414	0.09427401454982559	-0.07470776774025921	-0.06401108836042929	0.025573296445066177	0.0011284033085220625	-0.07772721172217469	0.012690074577108794	-0.015078118924055443	-0.12520365039549222
551	-0.5136726810431765	0.19679086513653102	-0.43995960885810875	-0.5207981346546569	1.4344102024908003	0.43124300989500325	0.03963899732909023	0.19576324002719772	-0.19276540268508316	-0.02446186136548891	-0.17849541592283963	0.0042738214024340485	-0.1137502786996567	0.25293165493709985	-0.15744689870951784	-0.11394289110584407	0.17458642867450913	-0.0939162247774598	0.12437261303689912	-0.0007506596022450098	0.037170839373542	-0.24739829307674693	0.38200521143591926	-0.13267550798446207	-0.22699142984755374
552	-0.3937464984915182	0.10564502253873477	-0.23089766356921188	-0.3190857816763264	0.7480704943322226	-0.21954723090809103	-0.006200456256573398	0.1970681530430551	-0.14919436664615238	0.02053735528550781	-0.021659705399700246	-0.005378966231514095	-0.06291849811988172	-0.03379530798794664	0.14941520020836827	-0.04380066063715068	0.024840896542666593	-0.04976712802601264	0.007284084242576454	-0.016533258497639307	-0.0012941575963070693	-0.09156795285973814	0.031955179256373756	-0.13672874808843635	0.07218629289543552
553	-0.57476673550319	0.2951140459607154	-0.5240014937984208	-1.122493117304755	1.3484020353676973	0.8768011812569277	0.050104360372417125	0.3060123398405537	-0.2843303462748313	0.06451132940308503	-0.288189418464533	0.042667418408140735	-0.12861039011404787	0.23734397913237512	-0.4517978768337741	-0.06440948609012943	0.019424107006806576	0.01854507275638636	0.20551143420065573	-0.016974349216014484	0.22188897585458398	0.29334561151514627	0.018517677185116373	-0.05672790675711793	-0.12190151824625717
554	-0.39410036270300847	0.2522808879263867	-0.3789974031895988	-0.2828576107524871	0.756164268467955	0.12312371638019284	-0.03060941107274182	0.10360360442250563	-0.1305914229843515	-0.040925851892643965	0.05741596636128682	0.05805949110099654	-0.08901197370310016	0.11577910646561035	0.2662751976165174	0.09867497207028032	-0.05363342494058958	0.005985940642139014	-0.03760642456113051	-0.19580657876107746	-0.15520991469544376	-0.26318202623413994	-0.18285263291959095	-0.04970253118491003	0.09376966390472265
555	-0.6265148150146684	0.24670735329690344	-0.262037320262867	-0.5603731329152376	1.3220597853334493	0.9422664522102964	0.06602265035573197	0.16500647329210244	-0.13206747593817794	0.0871200304663165	0.059720725920927156	-0.09300338756536439	0.00783879223218926	-0.0032918669499577293	-0.10206588744430067	0.1079056586951352	0.014058990790325486	0.03198484643750793	0.00338757528207845	-0.10692016742548512	-0.0671595995685983	-0.17848369126941124	-0.005848541094754172	-0.07087696880057703	0.036285234088116805
556	-0.6142533053551599	0.12281115858005183	-0.4078277244954667	-0.9376394990256919	1.8359428957636947	0.7839968863057923	0.027117422426905468	0.3046087919581689	-0.3265077109839826	-0.04563159021774851	-0.13496704613620222	0.1343145726243016	0.025306874827478856	0.0121201608171498	-0.212256126977949	-0.11599881368737475	-0.07828531834242115	-0.03218275257316153	-0.040571709639945094	0.08027017225278932	-0.047739799045781545	-0.16184142670439314	0.047618172757563325	0.07091169716416768	-0.39377297863226224
557	-0.5307376781532754	0.21555764493717058	-0.5240828174992607	-0.8196287755812086	1.92579543029103	0.5689432208077861	-0.003731133819890655	0.2551553593981829	-0.28367139368718247	-0.024802834114849456	-0.06423405095568563	0.05111321118314811	0.01703491854338979	0.03831399615871054	-0.019595968963659352	-0.05438158241811773	0.014483215183140621	0.2444085854284523	0.02230857155992755	-0.01906328815533251	-0.08711132636877165	-0.04704095476650002	0.029149903650446892	0.005218974392660938	0.11995144992971156
558	-0.7579657663686741	0.09252215286156508	-0.26676183752589055	-1.0182825243118196	2.137877793695202	1.0617850872983108	0.056024316565905355	0.403689167804689	-0.24790574935302492	0.10553147742069144	-0.07548534911175148	-0.04430779186543287	0.0580135703001897	-0.08509733269830709	-0.24273787357422788	-0.08569971239787148	-0.11276022921115436	-0.06489183707547451	0.08770382542555037	0.06372908323266625	-0.11547207357474865	0.06712602115162714	0.05745520870115259	-0.24090723412758747	0.23720006009353728
559	-0.4158880432092166	0.29860498596322266	-0.432976889896381	-0.8649638401796226	1.9270886008640902	0.5580079620010522	-0.03395173679139333	0.48575050861042895	-0.12672155435755694	0.2832546697480089	-0.05510888914117373	-0.18607766826699035	-0.3480747921095545	-0.2536624817119974	0.031061665799580886	-0.10525278576400668	0.13105313152011067	0.2521993911300447	0.024691173183267155	0.04753399754490125	-0.08279195875783885	0.1577102377211883	0.1273273406291182	0.11781189805281943	-0.04517736150457998
560	-0.6928467926877234	-0.047606044936771764	-0.07365012590500106	-0.7212960738995173	1.4012379271676136	0.6496046982282234	0.04156399410137165	0.2154791358305817	-0.2702048745775878	0.03620965856007742	0.039258026971051546	0.02782206177868712	0.23144891679783053	-0.17803179994120355	-0.1550884191882002	0.05510262163086904	0.0066328112865025705	-0.040311556252041414	-0.03961658058013314	0.1018042754366668	0.06443700360364404	0.1958508475340386	-0.1678249498653631	0.3292013347249022	-0.029373717565079508
561	-0.48368794968850093	0.2600164805291203	-0.5020622458481929	-0.5578273661077564	1.1009064005993552	0.27413516402570237	0.051664058196918244	0.08504309389384113	-0.06175378145812637	0.017115933027022093	-0.08024029470709147	0.029733275957434087	-0.010920039422805452	0.08152013178913366	0.008651404319934934	-0.11869859367888382	0.06660346399482078	0.17762581817045314	-0.013908176743626603	0.06655634926155665	-0.0737173303274217	-0.20327296794079622	0.17748193927907363	-0.13434940581411375	-0.04710860956358618
562	-0.6207545324382773	0.04574034476384804	-0.07513440416682526	-0.5420043364003889	1.1618642905068162	0.4566044850585732	0.08602029972795927	0.059498564813324044	-0.0034082996849276867	0.040620032432485076	-0.04556952940304997	-0.038495874161710276	-0.014676470894361414	-0.08853066039338893	0.08554450475134115	-0.05315385441723987	-0.17724646773202968	-0.42343604610147445	-0.013941190148996157	-0.08849032355880335	-0.04154273762554255	-0.19503309917532893	-0.07096908631339882	-0.09110378935219222	-0.430319033718165
563	-0.48177067470550444	0.20179371512399571	-0.49594742909514034	-0.8156944911702605	1.857202123164375	0.5038877397797061	-0.06374770709085698	0.37447388796139736	-0.3502703423145388	-0.009672603050703887	-0.03313394872190199	0.0743179751921486	-0.03777951800219276	-0.039466620366961885	-0.004509596329021029	-0.02407419781667676	0.11687629248991192	0.22217487022456375	-0.019159422677104507	0.0814919191728263	0.03769502008148856	0.037635766839794534	0.0007198029077300918	-0.02854926422332362	0.12138431548339718
564	-0.5484920045181412	0.009808250916415759	-0.10201702494491782	-0.47758964789240127	0.564801203565727	-0.0015616420634888847	-0.020720228576919138	0.21013948681683742	-0.20810553404232127	-0.04376183164893577	-0.546017203484506	-0.07060693421993927	0.09013574141844354	-0.06314513329374187	0.14716745690237845	0.16199923324432886	0.16052856416422148	0.45965466650105175	-0.0037039814018135294	-0.04821124908145201	0.09299409004552607	0.1628132997377148	-0.019442726620416878	-0.016261319506746565	0.044125954460430335
565	-0.30556983751096456	0.13646499418021807	-0.19180407178844497	-0.26824746078484735	0.48024193611208577	-0.3767744776293764	-0.026550829525640276	0.16384761886091245	-0.16343183776513168	0.07168419054262233	-0.031469205200962365	-0.07118291531874663	-0.02653917158767399	-0.06269905782605312	0.010889584215473582	0.05034233833688451	0.012309329214116189	0.05159551647234122	-0.0020141781529740394	-0.04168790160527231	0.08729475139000671	-9.257518067450858e-05	-0.06523611748037081	-0.009755495479740355	-0.018323292377343932
566	-0.37609261063112315	0.18169540863159686	-0.44354584011619397	-0.8471873650550076	1.5284026757906195	0.40094420679330717	-0.19876055161906322	0.3079615868000721	-0.2299912715310468	-0.054136487539638	-0.023576973373555524	-0.16345591382172422	0.3885460100118125	0.061850002311760535	-0.1257419742156648	0.1793393470150309	-0.0023156149796265007	0.25270394296959403	0.10818633086290587	-0.01986096035982324	0.23537136369785	0.2891255581491274	0.05607039942138871	-0.2027678648668493	-0.0022288439823125177
567	-0.6760730157924572	0.040475019198216416	-0.19880177180176065	-0.8523914392168348	1.7227612916399442	0.7429631958088145	0.061445193372809334	0.2536955090990774	-0.2387779144586244	0.017369745066530638	0.04237076904463146	0.05079023996868845	0.08445034089913858	-0.06432773998952303	-0.15365934608556495	-0.06761087476384697	-0.07303983882094316	0.10773115810811856	0.019717972284539212	0.19079485992845593	0.032010228871849976	0.03800211537004729	-0.15471295577780134	-0.005709662211647274	0.028845617286835504
568	-0.3621825078252401	0.13755628880842888	-0.2723349261826023	-0.3232226722766842	0.7492153153973024	-0.25227567205174045	-0.004417380603675084	0.1976786620943786	-0.1576955239256654	0.020372358112279217	-0.02672119923844862	-0.016265288446059165	-0.0643489596459052	-0.020749824730290717	0.13038318789989253	-0.04702952359047184	0.03088485271471299	-0.0591394495124399	-0.007771341531111994	-0.01664359694883907	0.013975467327395689	-0.04995924594335003	0.018322081405823733	-0.058739013482438374	0.045045963460336146
569	-0.615355895488386	0.32769727224114514	-0.5919955613508991	-0.9678900047294451	2.112963662406715	1.1089984726535138	0.07784073127033282	0.26592251348329327	-0.3528063757449559	-0.0756991077162751	0.04719458717028015	0.06178786029948759	0.1796333047369582	0.10456360599487242	0.03905932234271729	0.1032990158899221	-0.05159999995599523	0.19768888497934897	-0.13837008854856547	-0.07932636388485563	-0.06894306476098178	0.15300208763327602	-0.4278496831721945	0.47110425324070443	0.004134555554975105
570	-0.5798081317701177	0.23076371277670474	-0.5880251652598736	-0.9940064824020931	2.083494847376669	0.8219772818556847	-0.06588316305310592	0.3729559335790921	-0.2970516781277008	-0.037084835047658686	-0.04301637680732418	0.07883748934404017	-0.013158671454911543	0.019349265401871867	-0.07789260914588364	-0.11813574669503511	0.12391391770849633	0.3627907997246294	-0.053273412674955	0.14227897364045203	0.018301616386388803	-0.09249681160267176	0.08031290239789722	-0.12492813143775862	0.11511081805721912
571	-0.3934825918241398	0.22240259580764862	-0.33879219076413514	-0.534323280933566	1.104217655222247	0.10955096458017223	0.01698303378082793	0.29901355999432233	-0.34364758358305414	0.05713296764064331	-0.031771059934915684	-0.02486477903095771	0.006521524149205	0.016214371511627884	0.000968358104412116	0.03826288524316681	0.08255443574704234	0.2065866805266601	-0.023696966351027124	-0.008822514002949977	0.04104727736475154	0.0026053205353737145	-0.06147117865590425	0.008322092971686153	-0.05368729480124164
572	-0.3640158367714645	0.18841090980591516	-0.27805882762956496	-0.5125152868817386	0.8609091943637583	-0.01708284849167409	0.0177647257144937	0.22633821158631412	-0.2755714181451628	0.05212307177225481	-0.04398483195360834	-0.019284297730601568	0.026252692256149734	0.0024860763692317323	0.0388661274285543	0.045366603336480606	0.06129554871636613	0.11985164964301387	-0.052447724900287505	-0.010179285700069863	0.009433792597697539	-0.0831374812317531	-0.06371211884357167	0.03261812027648288	-0.1979278697377761
573	-0.4070585730847163	0.21156372906441442	-0.6099011027455082	-0.10941696833197394	0.6018020272022528	-0.18965364317508235	0.04006563289039427	-1.0248004354041835	0.9972166389553608	-0.0007683810887967355	0.10060017636090395	0.08002049481826248	-0.48100788315258236	0.17586900918129894	0.7729639287700896	0.02284784833312344	0.005034814407302	-0.6896702915471433	-0.07197123241302965	0.18570912366905262	0.44056720444350816	0.40213073621903994	-0.3454219233310064	0.017152380416156757	0.06415004791919483
574	-0.4837619549112015	0.2795830709878769	-0.6603854399286011	-0.3039612862054768	0.8547748705330345	0.04693572357388173	0.06324553380082708	-0.6683380466512614	0.7874905966410993	-0.07201254251043261	0.04583758143794124	0.08827159385055178	-0.5342039422006302	0.1979958971849632	0.6564592328480032	-0.146596792377349	0.1364251109984152	-0.49091083663961915	-0.10031406213501524	0.18022931220318084	0.29505508116059653	-0.05245501107164746	-0.19207982937247892	-0.11336201024973687	0.03248383499465041
575	-0.42589565948751495	0.3307693191088767	-0.5792208508188436	-0.08671613611096529	0.17346224333305718	-0.2649283704210538	0.06344786643563917	-0.9830465444397044	1.0725507891601898	-0.08325739983181871	0.10167265546738531	0.016223746180620842	-0.5962637270564521	0.21231205231674982	0.8167018302240094	-0.10527530639305478	0.059894818815548	-0.7076221560025537	-0.13414158919997984	0.23308004570069388	0.43824551762365377	0.13006553399805135	-0.2802823072741372	-0.047034861354912486	-0.05065582079330191
576	-0.4302762501567083	0.32898233247792513	-0.5771027085806997	-0.26103576289374875	-0.03935117901615031	-0.20786185183956152	0.029976149750033904	-0.7003401466704277	0.7816849555125995	-0.06666883127606364	0.14262377040591181	0.08077400140303648	-0.40666035578702303	0.17094628589192656	0.742785032712218	-0.0269724489416641	0.18938025069371708	-0.7521241422183185	-0.028940462632907758	0.08938309442806855	0.4617474654977981	0.27827638978996994	-0.08050393633980064	0.05706583312986548	0.03202752186699612
577	-0.5962301716084855	0.1409995834681229	-0.4741711627476004	-0.19219048758999643	0.6051935360008377	0.3024505351221384	0.10233672060391741	-1.110761350413035	0.9985623204718235	-0.12631605346693345	0.2632325121729855	0.11193598885761216	-0.48559054748693514	0.11068466439400847	0.7608699385973094	0.01152502410329836	-0.13977855265596445	-0.6762317533100194	-0.13881854429215498	0.27237755924459267	0.46082278346062316	0.38595892868675186	-0.33022839750056493	-0.06865431028249669	0.06966245809568956
578	-0.4422375373829533	0.2917105322631428	-0.5940010282818395	-0.24140914527342833	0.010783069163100411	-0.23490825944419988	0.03432727933182225	-0.8276057247535736	0.9505696010605055	-0.04937834771908176	0.15322699151944744	0.050831784649842705	-0.5442722044724014	0.17767362398028363	0.9040284420114786	-0.03129149699581803	0.18073922908836634	-0.8604219757520589	-0.07643458902635972	0.1365649589108317	0.5016547112416636	0.3120094292315924	-0.13691915132463797	0.02468919652945124	0.035397524737645646
579	-0.4167303678524564	0.23734451018607952	-0.5454287897216888	-0.49441905896485067	0.4791493195287595	-0.13400751358539342	0.05594912189139022	-1.3086521380840805	1.2891038240233208	-0.05795247650002682	0.001955011391331803	-0.01957695866583408	-0.49281445266584384	0.21987929532219674	0.6417172068140585	0.004135147439522218	0.03391698046438416	-0.9997929718596728	-0.16857292089987636	0.11018230273121389	0.8178590101001922	0.6698124155899923	-0.13878315938327365	0.2081262886881857	-0.16281165795627894
580	1.1991037559178628	-0.7592830671049141	-0.27742892691898946	0.09535079738390038	-0.05881991467835812	-0.009744823326087556	0.19092904656548024	0.6201133968204916	0.5591517207625418	0.04004019589099487	0.0951924901109992	0.46099698215487184	-0.5003733238196166	-0.8985873009795302	-0.23760846001728556	1.0008205048448928	0.3255742005030971	0.12828030312770886	0.14088454271324735	0.23807148755921695	-0.14943941007698636	-0.022646330898541484	0.24789545374120694	0.2365569270832878	-0.02445020863795772
581	-0.2953736544975065	0.13203556267239355	-0.24624844088104705	-0.20114525756455295	0.10507653066865516	-0.5187001005255171	-0.006113010360361343	-0.06161578388050158	0.1009838420606316	0.013267991228255475	-0.007903871092897091	-0.039397856300796515	-0.11127339787762004	0.02036353957890092	0.2321871895151009	-0.005099317123261355	0.00989609447788805	-0.21367627501450834	-0.03872947860592586	3.9359558260878355e-05	0.10337285115827666	0.01617415037143251	-0.03516107885748299	0.0374140014576797	-0.05693606622432452
582	-0.4814272079730443	0.3790662784849007	-0.6978215448709422	-0.17150440075362555	-0.07955479099668789	-0.19372645688772425	0.058745781376299135	-1.0221105068004124	1.092061921033351	-0.0822113603014483	0.06700320747559266	0.03776515909932342	-0.6951631002413191	0.256694011078166	0.8759741677657538	-0.0413883200623163	-0.09923679154755807	-0.7356313733995176	-0.10853167723585565	0.05269390336262861	0.2654880196284349	0.11567699169433818	-0.6912202247770248	-0.029175434434031998	-0.15194800634833505
583	-0.4427467893129163	0.2535073051905681	-0.6891235136632766	-0.3342638158867349	0.3596131408248425	-0.07615439940756145	0.051092639815331756	-1.0142440404529716	0.9835945317021201	0.009793931110607683	0.10274838876839716	0.09705968735630867	-0.5186298274167072	0.14467314302377415	0.7065570201668467	-0.028849069954003236	0.11281916880113245	-0.6168368254296476	-0.08681746789640007	0.2489939305514555	0.46011275354459535	0.33865062970520465	-0.24795434882156	-0.06332856568503625	0.07021351197412463
584	-0.46280782030292633	0.2428279068798105	-0.5818942159339893	-0.24816573626759278	0.48075656552094326	-0.07505605585744157	0.0436514597116661	-0.6838922523688682	0.7639508671357339	-0.11064859364142914	0.09534710041642856	0.06458059251625396	-0.35733528762591377	0.0876946885619032	0.7269379399930941	0.053467601133197255	0.17354706445190612	-0.711635459801645	-0.08770630395309294	-0.05652610085236651	0.5335884103122549	0.14660588921375245	0.009188090359171518	0.2377165498441415	-0.18425240705632095
585	-0.39207344535821614	0.3084616689619264	-0.5092789108720669	0.12008943258472665	0.2564435315769467	-0.2891124264408879	0.059296031067733464	-0.826238760000595	0.9024957085054257	-0.13258106812697906	0.18553453074485682	0.025265343950850665	-0.5154614873859622	0.25847937979847696	0.9438438585088218	-0.032100423414252	0.2775349168912412	-0.8367193730723861	-0.05925781917440429	0.05597307367981994	0.4745301947500227	0.23784338305279018	0.09234690407113647	0.016458408815231796	-0.025298047653805503
586	-0.3585191795848969	0.2167575923527519	-0.40419898691037465	0.12114937259628572	0.12257248270091461	-0.3418090140727058	-0.007107090386472433	-0.034821597410920224	0.03640603281801655	-0.014511028651884014	0.0022310859468317496	-0.019681483115438138	-0.13793010234441772	0.0689564237058813	0.17910193911777175	0.08391963846840178	-0.050431893256638376	-0.07543578937668009	0.01928808033413818	-0.14605836010179943	-0.05313787025897785	-0.12119059477826204	0.10216354049048379	-0.0004522185793876307	-0.13451042061249072
587	-0.4372975283982441	0.4121631649445088	-0.6308336145564396	-0.39069653438367286	0.013443640486660182	-0.048156506604328436	0.005523454867747758	-0.6251257508804775	0.5808471974766246	-0.06386372077797377	0.02599122322491034	0.015244437879524437	-0.31641832947818493	0.1045844745615833	0.22566938177192547	0.03902990465280403	0.04160890464605473	-0.2773505075008917	-0.027733717852540928	0.06357155207354298	0.450075014208983	0.009012261668699492	0.2514041074965024	0.125164569528028	-0.3402138893362511
588	-0.3317441821410215	0.20915822684203	-0.5298349661756684	-0.019620944366433107	0.2779944683939379	-0.3593981670955858	0.07143729862879647	-1.2097620102574065	1.1476169056392227	-0.09207651254423495	0.1245343663605275	0.0508468283447629	-0.549365629625664	0.2071174859963829	0.8369904242410272	-0.013511210743216031	0.0503249722718349	-0.7966295105089979	-0.1348554112958192	0.2260057014290189	0.6306510262793231	0.4510309569417871	-0.3908382849150978	0.03627554995706152	-0.0024362839199676143
589	-0.37669884483882204	0.22317535324925866	-0.5030102911243165	-0.01334212447822827	0.25380136668198383	-0.39372966206962134	0.04777622109992464	-0.8111315564236445	0.9602463411748401	-0.05693608718345448	0.14687788474084174	0.025884994839162113	-0.44734299854411597	0.1802035106363415	0.8813099038538725	0.01278248109405859	0.07926730519339636	-0.8243592578067392	-0.05977716521564792	0.060473274199192364	0.45779333165590996	0.36100975380526895	-0.22662090176952485	0.06563260034442187	0.10658706938795412
